Parameter,Median,CI,CI_low,CI_high,pd,ROPE_CI,ROPE_low,ROPE_high,ROPE_Percentage,Rhat,ESS
b_Intercept,2.1067303183692645,0.95,1.7871955262121475,2.4917863771581272,1,0.95,-0.1,0.1,0,1.0036966451317928,975.9586838849806
b_repro_connectivity_sc,0.44815959119631654,0.95,0.08246872112872208,0.8072299499078395,0.98925,0.95,-0.1,0.1,0.006842105263157895,1.0003560551458637,1605.321565701578
b_non_repro_connectivity_sc,-0.019497312674494796,0.95,-0.39946023710553963,0.3251464633195904,0.5405,0.95,-0.1,0.1,0.4442105263157895,1.002105310667776,1154.992373815353
b_dbh_sc,0.4326027540674714,0.95,0.0693068619984899,0.7966864484044173,0.9885,0.95,-0.1,0.1,0.012368421052631579,1.0000126693205087,1151.7321821117318
